ID;x..m.;LightSide;EdgeSide;Imp;distLight;angle;spetrum;Site;SpeciesGroup
20180720_8_white1;7.062916279;Left;Open;0.208239029;15.83718046;11.43241452;white;1;Pip
20180720_8_white1;6.653261662;Left;Open;0.125093617;14.15428751;8.752682575;white;1;Pip
20180720_8_white1;7.945979595;Left;Open;0.294106495;15.01805499;11.73065404;white;1;Pip
20180720_8_white1;7.852792263;Left;Forest;0.213297035;14.06156951;8.837040944;white;1;Pip
20180720_8_white1;7.043576717;Left;Forest;0.112948259;12.88632414;6.8135538;white;1;Pip
20180720_8_white1;5.815216064;Left;Forest;0.134960163;11.71625418;-2.036401438;white;1;Pip
20180720_8_white1;8.26126194;Left;Forest;0.202010706;13.49366376;4.718161922;white;1;Pip
20180711_48_control3;-7.078205109;Right;Forest;0.162306679;6.159496757;35.93436514;control;3;Pip
20180711_48_control3;-7.821761608;Right;Forest;0.194247598;7.508317294;41.39555245;control;3;Pip
20180711_48_control3;-7.205640316;Right;Forest;0.161880227;7.089579613;45.27035938;control;3;Pip
20180711_48_control3;-7.754037857;Right;Forest;0.210747378;8.093581415;53.58169476;control;3;Pip
20180711_48_control3;-4.250818729;Right;Forest;0.064134758;4.008213172;44.3050065;control;3;Pip
20180711_48_control3;-4.730689526;Right;Forest;0.149416926;5.017983876;58.57611927;control;3;Pip
20180711_48_control3;-3.688237906;Left;Forest;0.066797632;3.56009502;48.81441685;control;3;Pip
20180711_48_control3;-4.096098423;Right;Forest;0.116776115;5.349014104;80.69587148;control;3;Pip
20180711_48_control3;-3.918671608;Left;Forest;0.210586214;6.40214977;82.51744294;control;3;Pip
20180720_8_white1;-0.618041337;Left;Forest;0.312550121;8.909395286;39.23707098;white;1;Pip
20180720_8_white1;-0.908797443;Left;Forest;0.190134169;7.985203417;41.71840388;white;1;Pip
20180720_8_white1;-1.1326015;Left;Forest;0.188568422;6.889189066;41.54957101;white;1;Pip
20180720_8_white1;-1.481407404;Left;Forest;0.09017688;5.928383129;46.1674853;white;1;Pip
20180720_8_white1;-1.500835896;Left;Forest;0.062790373;5.246357009;51.97299599;white;1;Pip
20180720_8_white1;-0.575603604;Left;Forest;0.041401379;5.281957479;49.4835009;white;1;Pip
20180720_8_white1;-0.119838662;Left;Forest;0.03479693;5.559061069;43.82560543;white;1;Pip
20180720_8_white1;0.321047485;Left;Forest;0.029869437;5.677408154;32.86718654;white;1;Pip
20180720_8_white1;1.023875833;Left;Forest;0.039940515;7.029789249;35.45857327;white;1;Pip
20180720_8_white1;1.744795203;Left;Forest;0.042144133;7.905806192;31.99962518;white;1;Pip
20180720_8_white1;2.576754332;Left;Forest;0.053227081;8.724913322;27.7841533;white;1;Pip
20180720_8_white1;2.915735245;Left;Forest;0.079929924;9.088381068;27.61171467;white;1;Pip
20180720_8_white1;3.92595005;Left;Forest;0.064429467;9.981823942;24.66386789;white;1;Pip
20180720_8_white1;4.164515495;Left;Forest;0.067112897;10.29847279;24.10438982;white;1;Pip
20180720_8_white1;3.39979887;Left;Forest;0.038787316;8.919194097;15.74718139;white;1;Pip
20180720_8_white1;2.345130682;Left;Forest;0.03587889;7.558800898;16.80016434;white;1;Pip
20180720_8_white1;1.844311833;Left;Forest;0.022042945;6.962468156;16.19279808;white;1;Pip
20180720_8_white1;1.54264009;Left;Forest;0.046245492;6.601997475;18.74704985;white;1;Pip
20180720_8_white1;1.085765004;Left;Forest;0.023218655;6.053190294;20.72160798;white;1;Pip
20180720_8_white1;0.010962357;Left;Forest;0.030163191;4.667114031;29.1732195;white;1;Pip
20180720_8_white1;-0.371488035;Left;Forest;0.034898397;4.309302092;32.3464516;white;1;Pip
20180720_8_white1;-0.823278248;Left;Forest;0.052669613;4.346645097;32.26084409;white;1;Pip
20180720_8_white1;-0.886102974;Left;Forest;0.095814682;4.899181381;29.18944832;white;1;Pip
20180720_8_white1;-4.453603268;Right;Forest;0.089875362;3.599024862;55.25791173;white;1;Pip
20180720_8_white1;-3.484641314;Left;Forest;0.088730259;3.676554963;52.32470968;white;1;Pip
20180720_8_white1;-2.562487364;Left;Forest;0.07082484;4.133373273;45.52647668;white;1;Pip
20180720_8_white1;-2.189710617;Left;Forest;0.085350424;4.524336116;42.22080027;white;1;Pip
20180720_8_white1;-1.44666779;Left;Forest;0.096119838;5.313814541;35.76513685;white;1;Pip
20180720_8_white1;-1.121034026;Left;Forest;0.12487929;5.473764677;32.17456919;white;1;Pip
20180720_8_white1;9.877326012;Left;Forest;0.397552194;14.05414602;8.528328712;white;1;Pip
20180720_8_white1;9.367917061;Left;Forest;0.286453071;13.68818234;8.60881967;white;1;Pip
20180720_8_white1;7.563353539;Left;Forest;0.108546665;12.51696044;10.32086268;white;1;Pip
20180720_8_white1;7.085269451;Left;Forest;0.166578903;12.18682822;12.07975905;white;1;Pip
20180720_8_white1;6.517988682;Left;Forest;0.116178401;11.66419665;12.47690587;white;1;Pip
20180720_8_white1;5.045230865;Left;Forest;0.094587033;9.937980007;7.036784031;white;1;Pip
20180720_8_white1;2.00375104;Left;Forest;0.032413394;8.342897844;-15.11914215;white;1;Pip
20180720_8_white1;2.048662663;Left;Forest;0.044060724;8.212102831;27.65471892;white;1;Pip
20180720_8_white1;1.627462268;Left;Forest;0.048491219;8.29046133;29.99517361;white;1;Pip
20180720_8_white1;1.393566847;Left;Forest;0.044841942;8.51193078;29.48723982;white;1;Pip
20180720_8_white1;8.964127541;Left;Forest;0.188702191;13.47359663;8.437671548;white;1;Pip
20180720_8_white1;2.648133516;Left;Forest;0.03964185;8.455197043;24.25421076;white;1;Pip
20180720_8_white1;-2.960911274;Left;Forest;0.115896633;5.122741377;35.4133212;white;1;Pip
20180720_8_white1;-3.323927641;Left;Forest;0.096073012;4.486084989;43.02608951;white;1;Pip
20180720_8_white1;-3.884488583;Left;Forest;0.079770982;4.050674423;51.10719967;white;1;Pip
20180720_8_white1;-4.692280769;Right;Forest;0.11775493;4.185697417;55.9459749;white;1;Pip
20180720_8_white1;10.89728451;Left;Forest;0.387831577;16.80293752;14.78731423;white;1;Pip
20180720_8_white1;8.880126953;Left;Forest;0.220193798;14.61626615;17.08229039;white;1;Pip
20180720_8_white1;7.181138992;Left;Forest;0.202837238;13.3720346;23.63178636;white;1;Pip
20180720_8_white1;2.451589108;Left;Forest;0.112676977;10.05236667;37.55420573;white;1;Pip
20180720_8_white1;5.116038322;Left;Open;0.159082531;14.57907554;15.26433843;white;1;Pip
20180720_8_white1;4.233326912;Left;Open;0.201721709;13.04097781;18.06230549;white;1;Pip
20180720_8_white1;2.343809843;Left;Forest;0.070638477;10.8265001;27.33044273;white;1;Pip
20180720_8_white1;1.929548025;Left;Forest;0.052531765;10.03680844;28.96524762;white;1;Pip
20180720_8_white1;1.689138651;Left;Forest;0.042865556;8.48435169;31.52620782;white;1;Pip
20180720_8_white1;1.535750389;Left;Forest;0.037187729;7.770623048;31.9753516;white;1;Pip
20180720_8_white1;1.1098665;Left;Forest;0.038056427;6.955782373;34.0783529;white;1;Pip
20180720_8_white1;0.470527589;Left;Forest;0.043316041;6.123483188;37.98390885;white;1;Pip
20180720_8_white1;-0.083989307;Left;Forest;0.046652032;6.044849491;48.80009967;white;1;Pip
20180720_8_white1;-0.57119894;Left;Forest;0.038893715;4.882634624;45.36931391;white;1;Pip
20180720_8_white1;-0.973418176;Left;Forest;0.054726641;4.661098189;46.85338107;white;1;Pip
20180720_8_white1;-1.254119039;Left;Forest;0.074662684;4.802596792;44.06338927;white;1;Pip
20180720_8_white1;-1.353422999;Left;Forest;0.114138335;5.433227755;38.50771781;white;1;Pip
20180720_8_white1;-7.274085045;Right;Forest;0.16120116;3.884641682;-15.23941119;white;1;Pip
20180720_8_white1;-6.013445854;Right;Forest;0.119453027;2.718121795;-24.2648111;white;1;Pip
20180720_8_white1;-4.772702694;Right;Forest;0.08695848;1.834012887;-37.82305437;white;1;Pip
20180720_8_white1;-1.842953801;Left;Forest;0.036886284;2.473501447;-11.36437944;white;1;Pip
20180720_8_white1;-1.145803213;Left;Forest;0.037295394;3.010004939;-11.98426225;white;1;Pip
20180720_8_white1;-0.541228056;Left;Forest;0.025891494;3.559850113;-13.13433576;white;1;Pip
20180720_8_white1;0.041520126;Left;Forest;0.030557286;4.083521869;-7.62173697;white;1;Pip
20180720_8_white1;0.577763379;Left;Forest;0.0219555;4.651067429;-9.688433077;white;1;Pip
20180720_8_white1;1.086935282;Left;Forest;0.022395876;5.158635477;-7.881137508;white;1;Pip
20180720_8_white1;1.939894319;Left;Forest;0.023218738;6.120346079;-7.909113381;white;1;Pip
20180720_8_white1;2.470278978;Left;Forest;0.02289825;6.753867583;-7.422264036;white;1;Pip
20180720_8_white1;3.273898602;Left;Forest;0.028849764;7.538369662;-4.13825413;white;1;Pip
20180720_8_white1;-0.502211869;Left;Forest;0.19384728;8.06357325;22.32728975;white;1;Pip
20180720_8_white1;-0.527537346;Left;Forest;0.158727811;7.445892859;23.98768179;white;1;Pip
20180720_8_white1;-0.65666306;Left;Forest;0.101862607;6.503439332;27.60664813;white;1;Pip
20180720_8_white1;-0.778610229;Left;Forest;0.06932222;5.114942809;26.84570737;white;1;Pip
20180720_8_white1;-1.705076814;Left;Forest;0.23402352;6.893789959;59.19682423;white;1;Pip
20180720_8_white1;-0.513028443;Left;Forest;0.035066588;4.537904241;39.75243746;white;1;Pip
20180720_8_white1;-0.030786701;Left;Forest;0.036471036;5.064073575;35.83908655;white;1;Pip
20180720_8_white1;0.37938413;Left;Forest;0.027413775;5.539032138;29.45553208;white;1;Pip
20180720_8_white1;0.843234599;Left;Forest;0.030785502;6.166872013;25.05570046;white;1;Pip
20180720_8_white1;1.302653313;Left;Forest;0.03283407;7.210631651;27.30771739;white;1;Pip
20180720_8_white1;1.453411341;Left;Forest;0.03310935;7.889161757;26.82863895;white;1;Pip
20180720_8_white1;1.409221768;Left;Forest;0.043587421;8.482104525;27.01750602;white;1;Pip
20180720_8_white1;1.579349875;Left;Forest;0.061221399;9.660568923;24.73736816;white;1;Pip
20180720_8_white1;1.874731064;Left;Forest;0.12699381;10.16535974;21.73844651;white;1;Pip
20180720_8_white1;4.759029865;Left;Open;0.088164284;12.47582995;12.7570779;white;1;Pip
20180720_8_white1;7.535320759;Left;Forest;0.196290058;14.46866172;14.28366622;white;1;Pip
20180720_8_white1;8.590176582;Left;Forest;0.1678193;14.83695561;13.3401075;white;1;Pip
20180720_8_white1;9.583445549;Left;Forest;0.187726956;14.88228743;0.970089613;white;1;Pip
20180720_8_white1;8.069527626;Left;Forest;0.129418843;12.75483133;7.17946452;white;1;Pip
20180720_8_white1;8.501422882;Left;Forest;0.195518435;12.83588871;6.987197244;white;1;Pip
20180720_8_white1;-1.42451179;Left;Forest;0.010178811;6.632583698;-22.27436097;white;1;Pip
20180720_8_white1;-1.53745985;Left;Forest;0.02829914;3.220994394;-15.2842828;white;1;Pip
20180720_8_white1;9.915846825;Left;Open;0.222946138;17.41340957;19.85523671;white;1;Pip
20180720_8_white1;5.119381905;Left;Open;0.097541226;13.47630163;3.542259265;white;1;Pip
20180720_8_white1;5.544839382;Left;Open;0.117100595;14.50183115;7.983666345;white;1;Pip
20180720_8_white1;4.303658009;Left;Open;0.087004042;13.27567381;6.505113451;white;1;Pip
20180720_8_white1;2.372514725;Left;Forest;0.016594689;6.948562968;-9.957843351;white;1;Pip
20180720_8_white1;-0.720312178;Left;Forest;0.1706061;6.065666809;28.65989412;white;1;Pip
20180720_8_white1;-0.982381582;Left;Forest;0.105387081;5.127674152;32.92406912;white;1;Pip
20180720_8_white1;8.39400959;Left;Forest;0.151003982;12.96483751;7.822167544;white;1;Pip
20180720_8_white1;4.064976215;Left;Forest;0.03895638;8.465562123;-1.386530835;white;1;Pip
20180720_8_white1;4.127472878;Left;Forest;0.038044024;8.492653932;-0.117853112;white;1;Pip
20180720_8_white1;4.025894165;Left;Forest;0.035091648;8.316172215;0.02283056;white;1;Pip
20180720_8_white1;3.911169291;Left;Forest;0.034452407;8.197517946;-0.526619804;white;1;Pip
20180720_8_white1;2.869309187;Left;Forest;0.024302681;7.197520296;-6.519272453;white;1;Pip
20180720_8_white1;2.510076761;Left;Forest;0.019537652;6.983519107;-8.998970061;white;1;Pip
20180720_8_white1;10.59273052;Left;Open;0.223439858;17.85196867;20.02041201;white;1;Pip
20180720_8_white1;-4.727497578;Right;Forest;0.113819299;3.741486382;78.78423899;white;1;Pip
20180720_8_white1;-3.464409828;Left;Forest;0.084267687;3.802160779;79.66458835;white;1;Pip
20180720_8_white1;-2.1440413;Left;Forest;0.058232232;4.263210917;62.97278745;white;1;Pip
20180720_8_white1;-1.480051279;Left;Forest;0.050618785;4.922221477;58.03443056;white;1;Pip
20180720_8_white1;-0.533923388;Left;Forest;0.046992681;5.13704886;46.89857088;white;1;Pip
20180720_8_white1;-0.369997978;Left;Forest;0.046107003;5.248537607;44.83018772;white;1;Pip
20180720_8_white1;-0.214769661;Left;Forest;0.04284383;5.369665235;42.84742197;white;1;Pip
20180720_8_white1;0.152255848;Left;Forest;0.041448083;5.864648794;39.21254173;white;1;Pip
20180720_8_white1;0.615906537;Left;Forest;0.03381078;6.457000523;34.52405733;white;1;Pip
20180720_8_white1;1.073091507;Left;Forest;0.0298863;7.162403184;31.1445893;white;1;Pip
20180720_8_white1;1.319344521;Left;Forest;0.030825149;7.840369696;29.14300264;white;1;Pip
20180720_8_white1;1.350961924;Left;Forest;0.037105079;8.149426568;28.9250362;white;1;Pip
20180720_8_white1;1.282134891;Left;Forest;0.036439669;8.675474511;28.38191518;white;1;Pip
20180720_8_white1;1.380186558;Left;Forest;0.091696155;9.701225075;26.60349932;white;1;Pip
20180720_8_white1;4.313650608;Left;Open;0.221864842;12.78296329;21.7944834;white;1;Pip
20180720_8_white1;6.870116711;Left;Forest;0.18810606;13.50478748;19.31458204;white;1;Pip
20180720_8_white1;7.706507683;Left;Forest;0.197712369;14.02794786;19.91241422;white;1;Pip
20180720_8_white1;7.828258038;Left;Open;0.330115625;16.48540014;-8.076695287;white;1;Pip
20180720_8_white1;7.639965534;Left;Open;0.29611719;17.23211947;-7.398861573;white;1;Pip
20180720_8_white1;-0.703924656;Left;Forest;0.118223007;6.705109864;21.7101158;white;1;Pip
20180720_8_white1;-0.807585418;Left;Forest;0.072347936;5.562177833;26.82398208;white;1;Pip
20180720_8_white1;-0.864949167;Left;Forest;0.087248662;5.257612584;29.12685052;white;1;Pip
20180720_8_white1;-0.921106637;Left;Forest;0.052246498;4.367535446;26.83445124;white;1;Pip
20180720_8_white1;-11.21272945;Right;Forest;0.379803415;7.283251329;-0.077617854;white;1;Pip
20180720_8_white1;-10.7427721;Right;Forest;0.235377938;6.764926926;-0.2906932;white;1;Pip
20180720_8_white1;-9.686099052;Right;Forest;0.23477692;5.690166706;-2.132207799;white;1;Pip
20180720_8_white1;-9.227852821;Right;Forest;0.16865822;5.242802817;-2.196695759;white;1;Pip
20180720_8_white1;-7.269518375;Right;Forest;0.241783753;3.366658559;-8.984282875;white;1;Pip
20180720_8_white1;-6.232459545;Right;Forest;0.119402617;2.519974339;-13.46199047;white;1;Pip
20180720_8_white1;-5.489461422;Right;Forest;0.077989841;1.937886045;-19.86735423;white;1;Pip
20180720_8_white1;-4.97838974;Right;Forest;0.112633152;1.664311898;-20.21595494;white;1;Pip
20180720_8_white1;-4.093063354;Right;Forest;0.059381074;1.192136045;-42.20551739;white;1;Pip
20180720_8_white1;-3.330823183;Left;Forest;0.067376886;1.785081096;-4.556801367;white;1;Pip
20180720_8_white1;-2.739042044;Left;Forest;0.067336641;2.081222273;1.39410084;white;1;Pip
20180720_8_white1;-2.023380041;Left;Forest;0.042058395;2.319275169;-3.963618422;white;1;Pip
20180720_8_white1;-1.562218189;Left;Forest;0.051904145;2.878580694;3.940167543;white;1;Pip
20180720_8_white1;-1.100564718;Left;Forest;0.045657981;3.434353884;7.786275544;white;1;Pip
20180720_8_white1;-0.483748525;Left;Forest;0.047820497;3.776069917;2.132437012;white;1;Pip
20180720_8_white1;0.566063344;Left;Forest;0.031585325;4.660547709;-3.185862498;white;1;Pip
20180720_8_white1;0.805362165;Left;Forest;0.029115346;4.867936849;-4.484181205;white;1;Pip
20180720_8_white1;1.185023546;Left;Forest;0.02403248;5.255457818;-9.290850364;white;1;Pip
20180720_8_white1;1.397981763;Left;Forest;0.023014011;5.469843681;-8.020828895;white;1;Pip
20180720_8_white1;1.455161929;Left;Forest;0.018586315;5.694527516;-11.73640072;white;1;Pip
20180720_8_white1;1.728077888;Left;Forest;0.016789901;6.129025093;-9.810027973;white;1;Pip
20180720_8_white1;1.839260459;Left;Forest;0.017791452;6.320335952;-8.293087955;white;1;Pip
20180720_8_white1;1.837780356;Left;Forest;0.018328497;6.595486004;-0.410938732;white;1;Pip
20180720_8_white1;1.700989366;Left;Forest;0.014262095;6.598911287;1.534192192;white;1;Pip
20180720_8_white1;1.491109848;Left;Forest;0.016121079;6.506505634;2.719117101;white;1;Pip
20180720_8_white1;0.672325552;Left;Forest;0.012375221;5.864475822;-1.066507693;white;1;Pip
20180720_8_white1;0.608188748;Left;Forest;0.014712148;5.717681222;-1.66270713;white;1;Pip
20180720_8_white1;0.699303269;Left;Forest;0.009584201;5.70437443;-8.011584131;white;1;Pip
20180720_8_white1;1.167995214;Left;Forest;0.010259736;5.913568532;-12.86875276;white;1;Pip
20180720_8_white1;1.527318954;Left;Forest;0.013481134;6.15211739;-14.01448324;white;1;Pip
20180720_8_white1;1.864126563;Left;Forest;0.01556767;6.501178265;-16.63581991;white;1;Pip
20180720_8_white1;4.596434116;Left;Forest;0.043435986;9.093614468;-9.360681614;white;1;Pip
20180720_8_white1;3.622870922;Left;Forest;0.048150733;8.815399798;-15.21192191;white;1;Pip
20180720_8_white1;0.107556149;Left;Forest;0.392298515;9.410715751;2.125536397;white;1;Pip
20180720_8_white1;-0.12063653;Left;Forest;0.350036058;7.806274905;3.112103185;white;1;Pip
20180720_8_white1;-0.273844689;Left;Forest;0.170834185;8.057736987;6.924731775;white;1;Pip
20180720_8_white1;-0.318587273;Left;Forest;0.074520294;5.796256159;10.44784193;white;1;Pip
20180720_8_white1;-0.270673394;Left;Forest;0.055235337;4.668469314;7.165409335;white;1;Pip
20180720_8_white1;-0.064630032;Left;Forest;0.049396003;4.72637861;9.384709006;white;1;Pip
20180720_8_white1;-0.034799583;Left;Forest;0.125267017;4.394595918;6.650313841;white;1;Pip
20180720_8_white1;0.36157304;Left;Forest;0.052466023;4.377662868;0.563038483;white;1;Pip
20180720_8_white1;0.481459439;Left;Forest;0.024630033;4.489518498;-2.93869476;white;1;Pip
20180720_8_white1;3.430293083;Left;Forest;0.058402765;7.57513524;2.771739975;white;1;Pip
20180720_8_white1;4.479301929;Left;Forest;0.051492039;8.679565374;-1.603374594;white;1;Pip
20180720_8_white1;4.877081394;Left;Forest;0.057375283;9.125739683;-2.702206999;white;1;Pip
20180720_8_white1;5.792802334;Left;Forest;0.108025802;10.14721979;-3.00992781;white;1;Pip
20180720_8_white1;-0.97416383;Left;Forest;0.294104699;10.91919404;48.93348396;white;1;Pip
20180720_8_white1;-1.557291746;Left;Forest;0.216409376;9.862548977;52.82461843;white;1;Pip
20180720_8_white1;-2.281036854;Left;Forest;0.14716766;7.438508104;65.98331447;white;1;Pip
20180720_8_white1;-2.229820967;Left;Forest;0.103936;6.860190723;71.52670442;white;1;Pip
20180720_8_white1;-2.111793518;Left;Forest;0.138640132;7.255567109;74.48058594;white;1;Pip
20180720_8_white1;0.376851887;Left;Forest;0.128161197;8.130275453;48.86290964;white;1;Pip
20180720_8_white1;0.741737068;Left;Forest;0.119441486;8.48719116;46.66223836;white;1;Pip
20180720_8_white1;1.322227716;Left;Forest;0.078096053;8.418386934;38.13119284;white;1;Pip
20180720_8_white1;2.584437132;Left;Forest;0.083337548;10.10486696;30.04983141;white;1;Pip
20180720_8_white1;2.185063601;Left;Forest;0.091014451;9.160076944;29.91032968;white;1;Pip
20180720_8_white1;2.058998108;Left;Forest;0.08351776;8.443171305;30.43039329;white;1;Pip
20180720_8_white1;1.839932919;Left;Forest;0.044899353;7.91547511;30.72761804;white;1;Pip
20180720_8_white1;1.184809089;Left;Forest;0.032472909;6.941428603;32.86969688;white;1;Pip
20180720_8_white1;0.197383091;Left;Forest;0.036910018;6.182101802;44.22575611;white;1;Pip
20180720_8_white1;-0.210002229;Left;Forest;0.043465354;5.228749778;40.77868072;white;1;Pip
20180720_8_white1;-1.127388358;Left;Forest;0.055422218;4.684895578;51.04223244;white;1;Pip
20180720_8_white1;-1.12408042;Left;Forest;0.046799613;3.894085698;42.30922748;white;1;Pip
20180720_8_white1;-1.371152401;Left;Forest;0.089630149;4.948275537;49.46566831;white;1;Pip
20180720_8_white1;-1.475648046;Left;Forest;0.106505384;5.239311348;48.18534293;white;1;Pip
20180720_8_white1;-1.493919373;Left;Forest;0.15714177;5.586968737;42.4553936;white;1;Pip
20180720_8_white1;6.075688362;Left;Forest;0.154138669;12.54482368;30.3698679;white;1;Pip
20180720_8_white1;4.104961872;Left;Forest;0.057974138;10.23061295;24.87282152;white;1;Pip
20180720_8_white1;3.315229416;Left;Forest;0.158644604;10.17092154;31.24111215;white;1;Pip
20180720_8_white1;3.156483889;Left;Forest;0.080651871;10.69169522;37.23271188;white;1;Pip
20180720_8_white1;1.500125885;Left;Forest;0.072573539;7.138808552;27.26008549;white;1;Pip
20180720_8_white1;1.207619309;Left;Forest;0.03838933;7.282576897;34.19611766;white;1;Pip
20180720_8_white1;-0.090967707;Left;Forest;0.047450927;6.351892774;51.21420634;white;1;Pip
20180720_8_white1;-0.684839725;Left;Forest;0.050987364;4.747394496;45.5385811;white;1;Pip
20180720_8_white1;-1.252122521;Left;Forest;0.087320919;4.910756358;51.71118156;white;1;Pip
20180720_8_white1;-1.476666689;Left;Forest;0.108066366;5.242362336;48.18869831;white;1;Pip
20180720_8_white1;-1.496130824;Left;Forest;0.125325968;5.28347082;43.76966607;white;1;Pip
20180711_48_control3;-7.305457115;Right;Forest;0.241094018;6.288380279;45.4077483;control;3;Pip
20180711_48_control3;-6.593447685;Right;Forest;0.189641569;5.763029717;45.58186999;control;3;Pip
20180711_48_control3;-3.632614374;Left;Forest;0.08142969;4.028729734;27.79779683;control;3;Pip
20180711_48_control3;-3.097942352;Left;Forest;0.094372151;5.160420083;52.38546885;control;3;Pip
20180711_48_control3;-2.64648509;Left;Forest;0.109904673;5.187891275;52.95518964;control;3;Pip
20180711_48_control3;-1.353383303;Left;Forest;0.047616547;5.055062087;38.94393408;control;3;Pip
20180711_48_control3;-0.53505832;Left;Forest;0.036172647;6.238683438;45.09784842;control;3;Pip
20180711_48_control3;0.750868976;Left;Forest;0.05327781;7.145342104;35.30138627;control;3;Pip
20180711_48_control3;0.911729395;Left;Forest;0.061646728;7.044489257;25.07916884;control;3;Pip
20180711_48_control3;0.252300888;Left;Forest;0.052987686;7.166590657;19.05641845;control;3;Pip
20180711_48_control3;-0.336402208;Left;Forest;0.064864377;7.361246272;23.91247726;control;3;Pip
20180711_48_control3;-0.906458735;Left;Forest;0.042640782;7.274086481;25.71345834;control;3;Pip
20180711_48_control3;-1.402927041;Left;Forest;0.072838191;7.814712207;33.55770894;control;3;Pip
20180711_48_control3;-2.067452431;Left;Forest;0.038796066;6.702422578;28.55864204;control;3;Pip
20180711_48_control3;-2.699917555;Left;Forest;0.073098581;7.007194957;37.17555844;control;3;Pip
20180711_48_control3;-2.738797903;Left;Forest;0.053346635;5.755389745;26.13958671;control;3;Pip
20180711_48_control3;-3.253972292;Left;Forest;0.054363971;5.316145704;31.08711122;control;3;Pip
20180711_48_control3;-3.317577362;Left;Forest;0.077389021;3.970788783;30.58934166;control;3;Pip
20180711_48_control3;-5.609699726;Right;Forest;0.139643582;4.35335539;60.03892447;control;3;Pip
20180711_48_control3;-7.808880806;Right;Forest;0.258653268;6.067043136;51.072605;control;3;Pip
20180711_48_control3;-7.857577324;Right;Forest;0.168384636;6.784161005;37.91412194;control;3;Pip
20180711_48_control3;-6.99958992;Right;Forest;0.157847628;6.451989143;42.37392815;control;3;Pip
20180711_48_control3;-6.649870396;Right;Forest;0.192600017;6.329987337;43.88809819;control;3;Pip
20180711_48_control3;-7.835586548;Right;Forest;0.19462159;8.545361209;53.39492523;control;3;Pip
20180711_48_control3;-9.174207687;Right;Forest;0.413485928;11.16177625;57.73470605;control;3;Pip
20180711_48_control3;-7.187349796;Right;Forest;0.240071196;9.065365454;61.72020796;control;3;Pip
20180711_48_control3;-5.049696922;Right;Forest;0.128523821;7.183976281;64.03302013;control;3;Pip
20180711_48_control3;-3.792627811;Left;Forest;0.106941705;5.680685626;64.14102894;control;3;Pip
20180711_48_control3;-3.274858952;Left;Forest;0.119169764;4.338196477;38.09825529;control;3;Pip
20180711_48_control3;-2.438356161;Left;Forest;0.071579884;4.0488905;44.18384839;control;3;Pip
20180711_48_control3;-2.216994524;Left;Forest;0.060797613;4.550642407;54.50436791;control;3;Pip
20180711_48_control3;-1.494079828;Left;Forest;0.067857524;4.598317536;54.15611659;control;3;Pip
20180720_8_white1;5.603316784;Left;Forest;0.252573745;11.94111669;33.36996947;white;1;Pip
20180720_8_white1;4.658911705;Left;Forest;0.127040684;11.41513001;34.42924639;white;1;Pip
20180720_8_white1;3.625014782;Left;Forest;0.084061716;10.75190845;35.19837009;white;1;Pip
20180720_8_white1;3.656475544;Left;Forest;0.298783439;11.27080015;37.70354146;white;1;Pip
20180720_8_white1;1.167893767;Left;Forest;0.049302353;7.868604235;37.96574816;white;1;Pip
20180720_8_white1;0.652997017;Left;Forest;0.042417942;6.87681266;39.61746706;white;1;Pip
20180720_8_white1;-0.854986489;Left;Forest;0.055038547;5.130559312;50.95346452;white;1;Pip
20180720_8_white1;-1.094269514;Left;Forest;0.072053353;5.248122147;52.11583568;white;1;Pip
20180720_8_white1;-1.231067181;Left;Forest;0.063364659;5.216325945;51.04023037;white;1;Pip
20180720_8_white1;-1.329436183;Left;Forest;0.08782364;5.380437368;44.9809508;white;1;Pip
20180720_8_white1;9.773527145;Left;Forest;0.449446449;13.92530667;7.75300633;white;1;Pip
20180720_8_white1;9.541851997;Left;Forest;0.276362608;13.6930984;7.712803125;white;1;Pip
20180720_8_white1;9.617105484;Left;Forest;0.375023465;13.84695567;7.768089221;white;1;Pip
20180720_8_white1;8.047037125;Left;Forest;0.174307639;12.63173108;6.84889876;white;1;Pip
20180720_8_white1;7.784683228;Left;Forest;0.119005956;12.48726539;7.755684809;white;1;Pip
20180720_8_white1;6.863969803;Left;Forest;0.0926425;11.73377712;8.860072459;white;1;Pip
20180720_8_white1;6.446437836;Left;Forest;0.128350363;11.37228628;9.435396145;white;1;Pip
20180720_8_white1;5.828216076;Left;Forest;0.086627036;10.79639049;9.373826695;white;1;Pip
20180720_8_white1;4.981926918;Left;Forest;0.055253522;10.02535032;10.61548046;white;1;Pip
20180720_8_white1;2.873250961;Left;Forest;0.065690627;8.118643797;16.71229209;white;1;Pip
20180720_8_white1;2.03142333;Left;Forest;0.067380217;7.370717015;19.26191897;white;1;Pip
20180720_8_white1;1.559929013;Left;Forest;0.026858231;6.939495734;20.28044964;white;1;Pip
20180720_8_white1;1.272093534;Left;Forest;0.065653702;6.673371124;23.19167263;white;1;Pip
20180720_8_white1;0.879302025;Left;Forest;0.02473332;6.196787629;25.07729015;white;1;Pip
20180720_8_white1;0.450879753;Left;Forest;0.03131747;5.82708244;33.46577781;white;1;Pip
20180720_8_white1;0.026771232;Left;Forest;0.02961556;4.904069865;31.29519863;white;1;Pip
20180720_8_white1;-0.305323571;Left;Forest;0.034955783;4.447561905;33.62213071;white;1;Pip
20180720_8_white1;-0.6345644;Left;Forest;0.044818174;4.202302449;34.92978667;white;1;Pip
